Total Volume, Total Energy, Total Energy (Particle) 
1.914400, 6274.721462, 4805.169378
1.916400, 6291.246906, 4812.001766
1.912800, 6260.751598, 4818.609861
1.913200, 6262.920338, 4824.844150
1.909600, 6228.396286, 4830.866305
1.910000, 6229.130496, 4836.563305
1.916400, 6281.405737, 4841.931442
1.910800, 6242.175014, 4846.953028
1.909600, 6231.650518, 4851.716708
1.912000, 6231.220621, 4856.159974
1.918800, 6280.934669, 4860.272747
1.917200, 6273.595682, 4864.095102
1.920400, 6297.628612, 4867.633034
1.921200, 6294.718991, 4870.963734
1.919600, 6290.326893, 4874.037851
1.918000, 6273.955849, 4876.845127
1.923200, 6313.495456, 4879.465691
1.918400, 6277.016130, 4881.857164
1.913600, 6233.390584, 4884.010123
1.918000, 6277.978950, 4885.913085
1.922400, 6305.025716, 4887.579985
1.922800, 6321.300854, 4889.035899
1.915200, 6257.235027, 4890.280604
1.928400, 6339.618904, 4891.297240
1.920400, 6293.891055, 4892.230948
1.922000, 6298.538129, 4892.971183
1.926800, 6335.779360, 4893.553974
1.922800, 6312.352137, 4893.967316
1.922000, 6295.153806, 4894.233075
1.924800, 6314.082311, 4894.347760
1.917600, 6269.230205, 4894.373047
1.917600, 6266.721487, 4894.196756
1.914800, 6242.504475, 4894.346513
1.924000, 6302.839206, 4894.939180
1.921200, 6284.380122, 4895.674514
1.917600, 6249.915577, 4896.502125
1.918000, 6252.004133, 4897.403690
1.926400, 6308.490790, 4898.256183
1.923600, 6287.346702, 4899.177231
1.917200, 6235.996738, 4900.704714
1.921600, 6274.819585, 4902.423475
1.918400, 6251.113203, 4904.327167
1.919600, 6259.470685, 4906.404990
1.921200, 6272.342829, 4908.662416
1.919200, 6247.552282, 4909.095291
1.925200, 6285.330092, 4911.750826
1.923600, 6274.025700, 4914.614046
1.924800, 6284.484941, 4917.677764
1.926000, 6291.334588, 4920.920335
1.917600, 6229.810965, 4924.342253
1.923200, 6270.662737, 4927.936219
1.918400, 6235.600723, 4931.684557
1.930000, 6315.485794, 4935.566756
1.926400, 6290.756958, 4939.576476
1.923200, 6273.121475, 4943.684911
1.924000, 6274.314676, 4947.879215
1.924800, 6283.454375, 4952.163727
1.920800, 6251.313837, 4955.092733
1.915600, 6221.057236, 4959.453943
1.914000, 6206.572129, 4963.843660
1.922800, 6269.341955, 4968.278212
1.922800, 6267.841468, 4972.740549
1.925600, 6288.396504, 4977.231392
1.920000, 6251.855266, 4981.793533
1.922000, 6262.124070, 4986.364103
1.924800, 6280.696000, 4991.000051
1.924000, 6278.981524, 4995.690580
1.927600, 6302.393702, 5000.408741
1.926000, 6290.482685, 5005.242839
1.923600, 6276.595993, 5010.121607
1.928800, 6305.901541, 5015.075842
1.930400, 6317.974747, 5020.159528
1.926000, 6286.963947, 5025.347856
1.931200, 6320.949317, 5030.272316
1.930400, 6318.393812, 5035.664500
1.932800, 6331.903484, 5040.417838
1.927200, 6298.085316, 5045.986319
1.935200, 6347.820035, 5051.633825
1.936400, 6355.434696, 5057.376601
1.934000, 6341.542331, 5063.270194
1.928400, 6297.798933, 5069.254898
1.929200, 6305.273163, 5075.358399
1.929600, 6308.369048, 5080.564151
1.936800, 6356.129235, 5086.908428
1.934400, 6335.603661, 5093.346782
1.935200, 6341.022097, 5099.961900
1.934400, 6335.656390, 5106.713132
1.933600, 6332.161059, 5113.590490
1.930800, 6311.485679, 5120.563946
1.937600, 6357.777059, 5127.680117
1.932800, 6319.730534, 5134.922579
1.928800, 6292.018342, 5142.260463
1.937200, 6352.495657, 5149.697841
1.942000, 6385.849012, 5157.248920
1.937200, 6346.926158, 5164.857977
1.936000, 6342.362528, 5172.558470
1.939600, 6362.468350, 5180.445763
1.941200, 6372.912009, 5188.470539
1.939600, 6362.432695, 5196.600483
1.939600, 6362.685919, 5204.791722
1.939600, 6362.098103, 5212.979925
1.940400, 6372.577368, 5221.316099
1.942000, 6377.377257, 5229.713777
1.940800, 6368.570041, 5238.158369
1.940400, 6360.572879, 5246.621065
1.943600, 6390.074286, 5255.114016
1.938000, 6348.500164, 5263.628524
1.943200, 6385.644415, 5272.138077
1.943200, 6386.776290, 5280.637175
1.943200, 6383.850366, 5289.092857
1.938000, 6348.250212, 5297.541623
1.941200, 6367.425492, 5305.872716
1.951600, 6439.922114, 5314.102972
1.948400, 6414.802222, 5322.191850
1.951200, 6436.880796, 5330.073908
1.946800, 6397.126152, 5337.903863
1.949200, 6421.092435, 5345.530849
1.948400, 6419.000793, 5352.961835
1.948800, 6423.330685, 5360.127039
1.954400, 6459.302594, 5367.000416
1.957200, 6482.339820, 5373.587787
1.958000, 6486.734524, 5379.863618
1.951200, 6439.269106, 5385.865668
1.955200, 6463.713241, 5391.513038
1.950800, 6439.810844, 5396.807477
1.948400, 6423.970018, 5401.705705
1.958000, 6489.472054, 5406.174129
1.958400, 6489.876150, 5410.265933
1.954800, 6463.623552, 5413.984134
1.953600, 6460.711870, 5417.270397
1.965200, 6540.141153, 5420.126842
1.963600, 6529.776926, 5422.532472
1.966400, 6550.608359, 5423.099937
1.968800, 6569.357377, 5424.709440
1.970000, 6575.056358, 5425.931117
1.956800, 6473.686059, 5426.844644
1.964000, 6522.583105, 5427.349167
1.966400, 6542.824555, 5427.461279
1.962400, 6518.005840, 5425.073172
1.970400, 6567.753433, 5422.453361
1.970000, 6562.978678, 5421.522655
1.969600, 6564.730387, 5420.310630
1.971600, 6576.542448, 5418.839127
1.966800, 6544.117761, 5417.104258
1.970800, 6572.106708, 5415.075179
1.964400, 6523.852079, 5412.801124
1.961200, 6506.685857, 5410.315550
1.970000, 6571.152489, 5406.806777
1.972000, 6577.421328, 5403.842489
1.966400, 6537.832329, 5400.692254
1.971600, 6572.856674, 5397.451166
1.970400, 6571.123708, 5394.105866
1.969600, 6557.457148, 5389.571152
1.967200, 6542.744413, 5386.156396
1.975200, 6602.240829, 5382.730881
1.970800, 6568.766413, 5379.223723
1.975600, 6597.361661, 5375.759918
1.974800, 6592.253876, 5372.310778
1.976800, 6608.984182, 5368.874169
1.973200, 6584.287646, 5363.983240
1.970400, 6560.706127, 5356.752788
1.973600, 6580.229231, 5353.424894
1.972800, 6576.880458, 5350.208847
1.975200, 6592.580827, 5347.127549
1.975600, 6595.349127, 5344.257398
1.976800, 6604.437707, 5341.605565
1.973600, 6577.960756, 5339.158007
1.980400, 6631.384057, 5336.979173
1.973600, 6576.500498, 5335.069129
1.978800, 6617.373317, 5333.379585
1.978800, 6617.600253, 5331.913599
1.977600, 6604.064441, 5330.735039
1.982000, 6640.450052, 5329.800333
1.977200, 6602.854015, 5329.142238
1.979600, 6620.708127, 5328.757400
1.979600, 6621.268086, 5328.608521
1.986800, 6677.553868, 5328.613811
1.979200, 6619.491907, 5329.006785
1.979200, 6617.358278, 5329.662731
1.980800, 6632.329383, 5330.553332
1.979200, 6614.936318, 5331.692422
1.984000, 6655.835387, 5332.985530
1.982000, 6642.975612, 5334.461655
1.982000, 6648.514846, 5336.128411
1.984000, 6663.354685, 5337.853918
1.980400, 6641.710585, 5339.841379
1.982000, 6650.752172, 5341.918766
1.984800, 6672.461583, 5344.195387
1.984000, 6670.750197, 5346.885515
1.983600, 6667.953762, 5349.621826
1.985200, 6677.239037, 5352.857773
1.986000, 6676.186172, 5356.260139
1.984400, 6667.356759, 5359.845877
1.986800, 6693.523620, 5363.565008
1.990800, 6722.578632, 5367.419562
1.988000, 6700.525497, 5371.377848
1.987600, 6697.093216, 5375.471622
1.986800, 6692.841226, 5379.681140
1.994000, 6748.670279, 5384.058086
1.982000, 6654.873016, 5388.597431
1.986800, 6698.428262, 5390.099451
1.980800, 6654.836690, 5394.802409
1.981600, 6654.224913, 5399.538816
1.988800, 6704.911072, 5404.051852
1.985200, 6675.425741, 5408.802296
1.988000, 6703.473293, 5413.552061
1.988800, 6714.677254, 5418.297360
1.988000, 6697.275633, 5422.894211
1.986800, 6685.471499, 5427.341854
1.990800, 6729.111565, 5429.615565
1.988800, 6708.332428, 5433.879054
1.990400, 6711.212219, 5435.357662
1.989200, 6704.542739, 5439.752571
1.992800, 6731.838293, 5441.761897
1.995600, 6757.841888, 5445.939726
1.995200, 6746.956856, 5449.977674
1.996400, 6758.550753, 5453.896948
1.992800, 6740.839888, 5457.466069
1.991600, 6726.487481, 5458.970416
1.992400, 6724.936784, 5462.040713
1.986000, 6677.753009, 5465.485657
1.990800, 6713.836502, 5468.750664
1.991600, 6721.063819, 5471.974660
1.992000, 6720.722795, 5475.056255
1.994000, 6741.898935, 5478.134622
1.996000, 6749.879980, 5476.962598
1.992800, 6720.462873, 5478.380919
1.994400, 6733.540863, 5481.058591
1.998400, 6763.510355, 5483.741333
