Total Volume, Total Energy, Total Energy (Particle) 
2.169200, 9365.327282, 6767.959435
2.175200, 9417.566247, 6769.833828
2.168000, 9358.450760, 6771.751559
2.173200, 9401.062482, 6772.962298
2.172800, 9399.895445, 6774.612187
2.177600, 9440.463285, 6775.769096
2.170800, 9384.451748, 6777.627957
2.172000, 9398.017973, 6778.294912
2.175200, 9475.421542, 6756.602010
2.175200, 9419.617066, 6757.803303
2.172800, 9402.619824, 6759.031181
2.168800, 9368.169038, 6759.678016
2.174800, 9419.651844, 6760.053680
2.165600, 9339.561217, 6760.503689
2.167600, 9354.813779, 6760.999740
2.173200, 9404.722695, 6761.498626
2.176400, 9431.947176, 6761.598100
2.178400, 9448.669122, 6761.859067
2.171600, 9388.575608, 6762.420171
2.172400, 9395.367901, 6762.997138
2.171600, 9387.948801, 6762.758393
2.174800, 9415.660841, 6762.992215
2.169600, 9372.071012, 6763.439569
2.165600, 9337.143359, 6764.039032
2.182400, 9482.925910, 6764.497247
2.184000, 9495.143537, 6764.811303
2.179200, 9456.879829, 6765.321901
2.182400, 9482.735397, 6766.272860
2.185200, 9504.443066, 6767.468189
2.178400, 9445.923048, 6768.796380
2.171600, 9388.069794, 6769.948725
2.173200, 9401.002974, 6771.374412
2.178400, 9445.041306, 6772.843702
2.180000, 9458.238150, 6774.511644
2.180400, 9461.870128, 6776.024506
2.177600, 9436.853129, 6777.744146
2.174400, 9409.999321, 6780.107040
2.177600, 9438.228714, 6782.539677
2.179200, 9456.030657, 6784.683320
2.182000, 9516.326249, 6763.887526
2.182800, 9483.856316, 6766.675695
2.180000, 9459.965442, 6769.108359
2.184800, 9503.318555, 6771.885757
2.174400, 9412.052766, 6774.867054
2.186000, 9509.886094, 6777.456614
2.182800, 9481.695286, 6780.509160
2.186000, 9510.662177, 6783.554160
2.186800, 9517.511268, 6786.232021
